"","age","income","dt_customer","recency","kidhome","teenhome","numdealspurchases","numwebvisitsmonth","totalpurchases","moneyspent","fish_ratio","meat_ratio","sweet_ratio","gold_ratio","fruit_ratio","wine_ratio","web_ratio","catalog_ratio","store_ratio"
"208",72,46610,12,8,0,2,6,6,11,302,0.109271523178808,0.317880794701987,0.0728476821192053,0.142384105960265,0.0397350993377483,0.317880794701987,0.363636363636364,0.0909090909090909,0.545454545454545
"209",47,74985,12,8,0,0,1,2,16,1869,0.132156233279829,0.480470840021402,0,0.0460139111824505,0.0272873194221509,0.314071696094168,0.1875,0.375,0.4375
"210",79,45576,10,9,0,0,1,8,7,145,0.0137931034482759,0.2,0.096551724137931,0.172413793103448,0.131034482758621,0.386206896551724,0.428571428571429,0.142857142857143,0.428571428571429
"211",79,113734,10,9,0,0,0,1,27,277,0.0036101083032491,0.0108303249097473,0.945848375451264,0.0108303249097473,0.0072202166064982,0.0216606498194946,1,0,0
"212",37,57100,10,9,1,0,2,3,12,311,0.0482315112540193,0.318327974276527,0.0353697749196141,0.0546623794212219,0.0353697749196141,0.508038585209003,0.25,0.166666666666667,0.583333333333333
"213",52,24434,10,9,2,0,2,7,5,50,0.4,0.16,0,0.34,0.04,0.06,0.4,0.2,0.4
"214",53,37126,10,9,1,0,1,6,5,72,0.0555555555555556,0.125,0.0555555555555556,0.0972222222222222,0.0416666666666667,0.625,0.2,0.4,0.4
"215",66,45160,10,9,1,1,1,7,3,21,0.142857142857143,0.238095238095238,0,0.142857142857143,0.0952380952380952,0.380952380952381,0.333333333333333,0,0.666666666666667
"217",74,64866,10,9,0,1,4,5,17,556,0.012589928057554,0.0377697841726619,0.00899280575539568,0.0179856115107914,0.00899280575539568,0.913669064748201,0.411764705882353,0.176470588235294,0.411764705882353
"219",56,50014,10,9,1,0,2,5,13,396,0.047979797979798,0.194444444444444,0.0252525252525253,0.106060606060606,0.0353535353535354,0.590909090909091,0.307692307692308,0.0769230769230769,0.615384615384615
"220",76,92344,10,9,0,0,0,1,20,1899,0.0268562401263823,0.365455502896261,0.0100052659294365,0.062664560294892,0.0126382306477093,0.522380200105319,0.25,0.5,0.25
"221",54,55282,11,9,1,0,1,4,10,235,0.0340425531914894,0.31063829787234,0.0170212765957447,0.0808510638297872,0.025531914893617,0.531914893617021,0.3,0.1,0.6
"222",61,48799,11,9,0,1,3,3,12,331,0.0845921450151057,0.244712990936556,0.0181268882175227,0.0725075528700906,0.054380664652568,0.525679758308157,0.25,0.166666666666667,0.583333333333333
"223",42,84169,11,9,0,0,1,3,19,1919,0,0.210005211047421,0.0099009900990099,0,0.0099009900990099,0.77019280875456,0.368421052631579,0.31578947368421,0.31578947368421
"224",42,84169,11,9,0,0,1,3,19,1919,0,0.210005211047421,0.0099009900990099,0,0.0099009900990099,0.77019280875456,0.368421052631579,0.31578947368421,0.31578947368421
"225",53,39763,11,9,1,0,2,9,8,167,0.0239520958083832,0.359281437125749,0.0359281437125748,0.0958083832335329,0.00598802395209581,0.479041916167665,0.625,0.125,0.25
"226",49,74165,11,9,0,0,1,2,19,1293,0.0123743232791957,0.185614849187935,0.00928074245939675,0.00928074245939675,0.00928074245939675,0.774168600154679,0.263157894736842,0.210526315789474,0.526315789473684
"227",59,42720,11,9,1,1,8,8,17,654,0.0428134556574924,0.13914373088685,0.0397553516819572,0.171253822629969,0.00764525993883792,0.599388379204893,0.411764705882353,0.176470588235294,0.411764705882353
"228",80,65275,11,9,0,0,1,2,20,746,0.121983914209115,0.292225201072386,0.0187667560321716,0.0281501340482574,0.0187667560321716,0.520107238605898,0.2,0.15,0.65
"229",63,36443,11,9,1,1,4,8,7,138,0.0289855072463768,0.333333333333333,0.0217391304347826,0.144927536231884,0,0.471014492753623,0.428571428571429,0.142857142857143,0.428571428571429
"232",66,65148,12,9,0,1,2,4,19,1115,0.0295964125560538,0.37847533632287,0.010762331838565,0.137219730941704,0.031390134529148,0.412556053811659,0.31578947368421,0.31578947368421,0.368421052631579
"233",69,49431,12,9,0,1,2,8,13,365,0.0712328767123288,0.273972602739726,0,0.0465753424657534,0.00821917808219178,0.6,0.538461538461538,0.0769230769230769,0.384615384615385
"235",45,16653,10,10,1,0,3,6,6,69,0.217391304347826,0.449275362318841,0.0579710144927536,0.101449275362319,0.101449275362319,0.072463768115942,0.333333333333333,0.166666666666667,0.5
"237",56,51287,10,10,1,1,3,7,8,182,0.0714285714285714,0.120879120879121,0,0.164835164835165,0,0.642857142857143,0.5,0.125,0.375
"238",51,43050,10,10,1,0,2,5,6,76,0.0789473684210526,0.31578947368421,0.0394736842105263,0.105263157894737,0.0657894736842105,0.394736842105263,0.333333333333333,0,0.666666666666667
"239",55,73448,10,10,0,0,1,4,18,725,0.0317241379310345,0.260689655172414,0.056551724137931,0.179310344827586,0.146206896551724,0.32551724137931,0.388888888888889,0.111111111111111,0.5
"240",32,17256,11,10,1,0,2,8,5,62,0.129032258064516,0.225806451612903,0.129032258064516,0.354838709677419,0.0645161290322581,0.0967741935483871,0.4,0.2,0.4
"241",63,86429,11,10,0,0,0,2,18,1449,0.0200138026224983,0.60248447204969,0.0124223602484472,0.0255348516218081,0.0193236714975845,0.320220841959972,0.388888888888889,0.222222222222222,0.388888888888889
"242",41,33569,11,10,1,0,1,8,4,63,0.0476190476190476,0.285714285714286,0,0.380952380952381,0.0317460317460317,0.253968253968254,0.25,0.25,0.5
"244",72,62998,11,10,0,1,5,5,14,463,0.140388768898488,0.157667386609071,0.192224622030238,0.125269978401728,0.125269978401728,0.259179265658747,0.357142857142857,0.285714285714286,0.357142857142857
"247",76,45579,11,10,0,1,1,6,9,183,0.0109289617486339,0.180327868852459,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.792349726775956,0.444444444444444,0.111111111111111,0.444444444444444
"249",48,70179,11,10,0,1,3,5,23,1034,0.0667311411992263,0.16247582205029,0.0425531914893617,0.12862669245648,0.0851063829787234,0.514506769825919,0.304347826086957,0.130434782608696,0.565217391304348
"250",48,70179,11,10,0,1,3,5,23,1034,0.0667311411992263,0.16247582205029,0.0425531914893617,0.12862669245648,0.0851063829787234,0.514506769825919,0.304347826086957,0.130434782608696,0.565217391304348
"251",38,28072,11,10,1,0,1,7,4,47,0.0425531914893617,0.212765957446809,0,0.106382978723404,0,0.638297872340426,0.25,0,0.75
"252",70,50501,11,10,1,1,7,6,13,500,0.026,0.076,0,0.304,0,0.594,0.384615384615385,0.307692307692308,0.307692307692308
"255",53,35178,11,10,1,0,1,7,4,59,0.0338983050847458,0.220338983050847,0.0338983050847458,0.305084745762712,0.0169491525423729,0.389830508474576,0.25,0.25,0.5
"256",53,35178,11,10,1,0,1,7,4,59,0.0338983050847458,0.220338983050847,0.0338983050847458,0.305084745762712,0.0169491525423729,0.389830508474576,0.25,0.25,0.5
"257",56,75693,12,10,0,0,1,4,21,1442,0.0499306518723994,0.203190013869626,0.0672676837725381,0.0208044382801664,0.106102635228849,0.552704576976422,0.523809523809524,0.19047619047619,0.285714285714286
"258",42,69109,12,10,0,0,1,4,19,1555,0.0797427652733119,0.295176848874598,0.0186495176848875,0.0610932475884244,0.0160771704180064,0.529260450160772,0.31578947368421,0.31578947368421,0.368421052631579
"259",42,69109,12,10,0,0,1,4,19,1555,0.0797427652733119,0.295176848874598,0.0186495176848875,0.0610932475884244,0.0160771704180064,0.529260450160772,0.31578947368421,0.31578947368421,0.368421052631579
"261",54,64713,10,11,1,0,2,4,17,602,0.0215946843853821,0.400332225913621,0.0897009966777409,0.0897009966777409,0.0996677740863787,0.299003322259136,0.294117647058824,0.294117647058824,0.411764705882353
"262",38,41411,11,11,0,0,1,6,7,139,0.079136690647482,0.273381294964029,0.0215827338129496,0.129496402877698,0.23021582733813,0.266187050359712,0.285714285714286,0.142857142857143,0.571428571428571
"264",69,55521,11,11,1,2,9,7,15,446,0,0.0582959641255605,0,0.00896860986547085,0,0.932735426008969,0.4,0.2,0.4
"267",75,36408,11,11,1,1,1,6,3,22,0.136363636363636,0.181818181818182,0.0909090909090909,0.136363636363636,0.0454545454545455,0.409090909090909,0.333333333333333,0,0.666666666666667
"270",48,46049,11,11,1,1,10,7,16,515,0.0368932038834951,0.21747572815534,0.0271844660194175,0.0368932038834951,0.0174757281553398,0.664077669902913,0.3125,0.125,0.5625
"271",52,35641,11,11,1,0,2,7,8,178,0.0449438202247191,0.376404494382022,0.050561797752809,0.157303370786517,0.0168539325842697,0.353932584269663,0.375,0.125,0.5
"273",69,59821,11,11,0,1,6,8,20,734,0,0.0953678474114441,0,0.0476839237057221,0,0.856948228882834,0.55,0.1,0.35
"274",44,34968,11,11,1,0,7,7,10,221,0.0361990950226244,0.203619909502262,0.00904977375565611,0.00904977375565611,0.0271493212669683,0.714932126696833,0.3,0.2,0.5
"275",57,56320,11,11,0,1,3,4,18,702,0.165242165242165,0.245014245014245,0.10968660968661,0.118233618233618,0.0754985754985755,0.286324786324786,0.277777777777778,0.222222222222222,0.5
"276",55,70091,11,11,1,0,2,8,17,1161,0.0129198966408269,0.118001722652885,0,0.00947459086993971,0.0292850990525409,0.830318690783807,0.294117647058824,0.117647058823529,0.588235294117647
"278",61,41003,11,11,0,0,1,6,16,601,0.118136439267887,0.236272878535774,0.0732113144758735,0.146422628951747,0.221297836938436,0.204658901830283,0.375,0.125,0.5
"280",49,33249,11,11,1,0,2,6,6,112,0.169642857142857,0.1875,0.125,0.375,0.0892857142857143,0.0535714285714286,0.333333333333333,0.166666666666667,0.5
"281",49,33249,11,11,1,0,2,6,6,112,0.169642857142857,0.1875,0.125,0.375,0.0892857142857143,0.0535714285714286,0.333333333333333,0.166666666666667,0.5
"282",74,42873,11,11,1,1,4,8,11,269,0.0111524163568773,0.148698884758364,0.00743494423791822,0.0557620817843866,0,0.776951672862453,0.545454545454545,0.0909090909090909,0.363636363636364
"283",55,51039,12,11,1,1,2,7,12,417,0.155875299760192,0.189448441247002,0,0.261390887290168,0.15347721822542,0.239808153477218,0.5,0.166666666666667,0.333333333333333
"285",58,29435,12,11,1,1,4,9,7,180,0.0222222222222222,0.205555555555556,0.0111111111111111,0.355555555555556,0.0166666666666667,0.388888888888889,0.428571428571429,0.285714285714286,0.285714285714286
"286",70,79865,10,12,0,1,1,1,20,792,0.233585858585859,0.351010101010101,0.152777777777778,0.047979797979798,0.125,0.0896464646464646,0.25,0.5,0.25
"288",36,34176,10,12,1,0,4,6,7,89,0.213483146067416,0.269662921348315,0.157303370786517,0.224719101123595,0.0786516853932584,0.0561797752808989,0.428571428571429,0,0.571428571428571
"290",68,86424,10,12,0,0,1,1,27,1226,0.0725938009787928,0.464110929853181,0.0367047308319739,0.0554649265905383,0.0554649265905383,0.315660685154976,0.222222222222222,0.333333333333333,0.444444444444444
"291",58,67272,11,12,0,1,3,5,20,733,0.0381991814461119,0.369713506139154,0.0381991814461119,0.0190995907230559,0.0477489768076398,0.487039563437926,0.3,0.1,0.6
"292",67,78499,11,12,0,0,1,4,18,1334,0.035232383808096,0.12743628185907,0.0269865067466267,0.0727136431784108,0.0539730134932534,0.683658170914543,0.611111111111111,0.166666666666667,0.222222222222222
"294",31,70515,11,12,0,0,1,2,16,1258,0.144674085850556,0.359300476947536,0.0508744038155803,0.111287758346582,0,0.333863275039746,0.375,0.375,0.25
"296",54,80336,11,12,0,0,1,1,24,1052,0.152091254752852,0.433460076045627,0.134980988593156,0.0627376425855513,0.0180608365019011,0.198669201520913,0.0833333333333333,0.375,0.541666666666667
"297",68,15759,11,12,0,0,1,7,3,17,0.352941176470588,0.294117647058824,0,0.176470588235294,0.117647058823529,0.0588235294117647,0.333333333333333,0,0.666666666666667
"300",48,5305,11,12,0,1,0,13,1,32,0.03125,0.21875,0.09375,0.15625,0.125,0.375,1,0,0
"301",42,75777,11,12,0,0,1,1,20,1438,0.0479833101529903,0.37413073713491,0.0090403337969402,0.0556328233657858,0.0180806675938804,0.495132127955494,0.15,0.3,0.55
"302",42,75777,11,12,0,0,1,1,20,1438,0.0479833101529903,0.37413073713491,0.0090403337969402,0.0556328233657858,0.0180806675938804,0.495132127955494,0.15,0.3,0.55
"304",46,31626,11,12,1,0,1,7,5,86,0.0232558139534884,0.104651162790698,0.0116279069767442,0.395348837209302,0.0116279069767442,0.453488372093023,0.4,0.2,0.4
"306",51,83917,11,12,0,0,1,3,20,1587,0.0264650283553875,0.46124763705104,0.12476370510397,0.0497794580970384,0.0138626339004411,0.323881537492124,0.3,0.35,0.35
"308",68,79456,12,12,0,0,1,3,15,1401,0.0456816559600286,0.391149179157744,0.059243397573162,0.0706638115631692,0.0299785867237687,0.403283369022127,0.333333333333333,0.4,0.266666666666667
"309",44,78789,12,12,0,0,1,2,15,1754,0.0119726339794755,0.48460661345496,0.0473204104903079,0.0473204104903079,0.0285062713797035,0.380273660205245,0.266666666666667,0.4,0.333333333333333
"310",72,50870,10,13,0,1,1,5,5,63,0,0.126984126984127,0,0.0317460317460317,0,0.841269841269841,0.4,0,0.6
"311",41,35876,10,13,0,0,1,6,7,129,0.0310077519379845,0.310077519379845,0.0232558139534884,0.108527131782946,0.0155038759689922,0.511627906976744,0.428571428571429,0.142857142857143,0.428571428571429
"312",67,23539,10,13,0,0,1,6,6,81,0.197530864197531,0.135802469135802,0.0123456790123457,0.308641975308642,0.296296296296296,0.0493827160493827,0.333333333333333,0,0.666666666666667
"313",57,32557,10,13,1,0,3,5,6,80,0,0.3625,0.05,0.125,0.0375,0.425,0.333333333333333,0.166666666666667,0.5
"314",54,62466,10,13,0,1,5,4,21,889,0.188976377952756,0.291338582677165,0.136107986501687,0.093363329583802,0.145106861642295,0.145106861642295,0.285714285714286,0.142857142857143,0.571428571428571
"315",54,62466,10,13,0,1,5,4,21,889,0.188976377952756,0.291338582677165,0.136107986501687,0.093363329583802,0.145106861642295,0.145106861642295,0.285714285714286,0.142857142857143,0.571428571428571
"316",58,54198,11,13,1,1,6,4,10,235,0.0127659574468085,0.119148936170213,0.00851063829787234,0.0723404255319149,0,0.787234042553192,0.3,0.1,0.6
"317",46,82170,11,13,0,0,1,2,18,1908,0.0256813417190776,0.341194968553459,0.0288259958071279,0.0193920335429769,0.0487421383647799,0.536163522012579,0.277777777777778,0.333333333333333,0.388888888888889
"318",60,61798,11,13,0,0,1,4,15,463,0.0237580993520518,0.192224622030238,0.0172786177105832,0.0280777537796976,0.00863930885529158,0.730021598272138,0.266666666666667,0.133333333333333,0.6
"319",32,15253,11,13,1,0,2,7,4,29,0.275862068965517,0.103448275862069,0.0344827586206897,0.448275862068966,0.103448275862069,0.0344827586206897,0.25,0,0.75
"320",36,78285,11,13,0,0,1,3,20,1427,0.122634898388227,0.274001401541696,0.0469516468114926,0.028030833917309,0.0749824807288017,0.453398738612474,0.3,0.2,0.5
"321",69,62535,11,13,0,1,1,3,13,398,0,0.226130653266332,0.113065326633166,0.130653266331658,0.120603015075377,0.409547738693467,0.230769230769231,0.153846153846154,0.615384615384615
"323",56,48985,11,13,0,1,1,3,5,75,0.133333333333333,0.24,0.0933333333333333,0.106666666666667,0.173333333333333,0.253333333333333,0.2,0.2,0.6
"324",54,72940,11,13,0,0,1,1,12,981,0.165137614678899,0.303771661569827,0.151885830784913,0.118246687054027,0.0754332313965341,0.1855249745158,0.25,0.25,0.5
"325",39,36145,11,13,1,0,4,9,8,172,0.0988372093023256,0.441860465116279,0.00581395348837209,0.104651162790698,0.0232558139534884,0.325581395348837,0.5,0.125,0.375
"327",64,81843,11,13,0,0,1,3,26,1643,0.0206938527084601,0.326841144248326,0.0419963481436397,0.0839926962872794,0.0523432744978697,0.474132684114425,0.192307692307692,0.346153846153846,0.461538461538462
"329",60,45759,11,13,1,1,2,7,5,68,0.0441176470588235,0.264705882352941,0,0.0588235294117647,0.0147058823529412,0.61764705882353,0.4,0,0.6
"330",60,45759,11,13,1,1,2,7,5,68,0.0441176470588235,0.264705882352941,0,0.0588235294117647,0.0147058823529412,0.61764705882353,0.4,0,0.6
"332",35,30279,12,13,1,0,1,8,4,37,0.108108108108108,0.378378378378378,0.108108108108108,0.027027027027027,0.108108108108108,0.27027027027027,0.25,0,0.75
"333",35,30279,12,13,1,0,1,8,4,37,0.108108108108108,0.378378378378378,0.108108108108108,0.027027027027027,0.108108108108108,0.27027027027027,0.25,0,0.75
"334",54,31880,12,13,1,0,1,8,3,15,0.133333333333333,0.333333333333333,0,0.2,0.0666666666666667,0.266666666666667,0.333333333333333,0,0.666666666666667
"335",51,60208,12,13,1,1,11,7,18,656,0.0228658536585366,0.108231707317073,0,0.0899390243902439,0.0350609756097561,0.74390243902439,0.444444444444444,0.166666666666667,0.388888888888889
"337",51,37401,10,14,1,0,2,7,5,48,0.0625,0.395833333333333,0.0208333333333333,0.0625,0.0625,0.395833333333333,0.4,0,0.6
"338",51,37401,10,14,1,0,2,7,5,48,0.0625,0.395833333333333,0.0208333333333333,0.0625,0.0625,0.395833333333333,0.4,0,0.6
"340",59,69263,10,14,0,1,1,6,17,568,0.022887323943662,0.0563380281690141,0.00880281690140845,0.0369718309859155,0.00880281690140845,0.866197183098592,0.529411764705882,0.0588235294117647,0.411764705882353
"342",58,57705,10,14,0,1,3,6,15,486,0.0123456790123457,0.109053497942387,0.00823045267489712,0.0823045267489712,0,0.788065843621399,0.533333333333333,0.0666666666666667,0.4
"345",75,51529,11,14,0,1,2,8,15,467,0.012847965738758,0.0749464668094218,0,0.0471092077087794,0.00856531049250535,0.856531049250535,0.6,0.0666666666666667,0.333333333333333
"346",78,18100,11,14,0,0,1,5,3,14,0.285714285714286,0.142857142857143,0.214285714285714,0.0714285714285714,0.0714285714285714,0.214285714285714,0,0,1
"347",47,59601,11,14,0,1,4,8,11,797,0,0.0865746549560853,0.00878293601003764,0.0288582183186951,0.00878293601003764,0.867001254705144,0.181818181818182,0.181818181818182,0.636363636363636
"349",48,74068,11,14,0,0,1,2,23,1581,0.0885515496521189,0.33965844402277,0.0480708412397217,0.0094876660341556,0.0189753320683112,0.495256166982922,0.173913043478261,0.434782608695652,0.391304347826087
"350",41,36790,11,14,0,0,1,9,5,66,0.227272727272727,0.212121212121212,0.318181818181818,0.151515151515152,0.0454545454545455,0.0454545454545455,0.4,0.2,0.4
"351",53,18793,11,14,1,0,3,8,6,77,0,0.25974025974026,0.220779220779221,0.25974025974026,0.207792207792208,0.051948051948052,0.333333333333333,0,0.666666666666667
"352",70,27421,12,14,0,0,3,7,11,324,0.240740740740741,0.296296296296296,0.123456790123457,0.169753086419753,0.037037037037037,0.132716049382716,0.363636363636364,0.0909090909090909,0.545454545454545
"353",52,30675,12,14,1,0,1,8,4,62,0.17741935483871,0.258064516129032,0.032258064516129,0.338709677419355,0.032258064516129,0.161290322580645,0.25,0,0.75
"356",41,31788,10,15,1,0,3,5,7,60,0,0.383333333333333,0.133333333333333,0.1,0.116666666666667,0.266666666666667,0.428571428571429,0,0.571428571428571
"357",50,45894,10,15,0,2,1,5,4,51,0,0.137254901960784,0.0392156862745098,0.254901960784314,0.0392156862745098,0.529411764705882,0.25,0,0.75
"358",46,41986,10,15,0,1,3,4,7,63,0.126984126984127,0.126984126984127,0.0476190476190476,0.19047619047619,0.0793650793650794,0.428571428571429,0.428571428571429,0,0.571428571428571
"359",62,42769,11,15,0,1,2,4,6,88,0.0340909090909091,0.147727272727273,0.0113636363636364,0,0,0.806818181818182,0.166666666666667,0.166666666666667,0.666666666666667
"361",60,49096,11,15,1,1,4,7,9,187,0.0106951871657754,0.171122994652406,0.0053475935828877,0.0374331550802139,0.0053475935828877,0.770053475935829,0.444444444444444,0.111111111111111,0.444444444444444
"362",44,76412,11,15,0,0,1,3,17,1808,0.0127212389380531,0.444690265486726,0.0392699115044248,0.00940265486725664,0.0293141592920354,0.464601769911504,0.294117647058824,0.235294117647059,0.470588235294118
"363",34,18929,11,15,0,0,1,6,5,85,0.270588235294118,0.0941176470588235,0.0470588235294118,0.211764705882353,0,0.376470588235294,0.2,0,0.8
